reporting_date,organization_id,organization_name,project_id,gigs_vertical,subscription_product_type,subscription_product_region,activated_subscriptions,active_subscriptions,daily_arr_usd,projected_eom_arr_usd
2025-12-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,8,2832.0,
2025-12-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,11,568,297120.0,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,212,76320.0,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,280,1976.64,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3325,1389772.8,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,1,9,3252.0,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,6,571,300000.0,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,281,1983.6,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3325,1389772.8,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,1,213,76680.0,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,9,3252.0,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,7,577,303360.0,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,281,1983.6,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3325,1389772.8,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,9,3252.0,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,4,570,305280.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,282,1990.56,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3327,1390608.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,9,3252.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,13,577,311520.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,282,1990.56,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3327,1390608.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,1,10,3672.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,6,583,314400.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,282,1990.56,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3327,1390608.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,8,18,6720.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,6,582,317280.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,281,1997.52,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3327,1390608.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-18T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,13,592,323520.0,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,281,2004.48,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3329,1391443.2,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-19T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,16,600,331200.0,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,281,2011.44,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-20T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,11,607,336480.0,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,281,2011.44,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,18,623,345120.0,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,3,284,2032.32,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,41,657,364800.0,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,285,2039.28,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,341,388344.0,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,63,713,395040.0,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,285,2039.28,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,342,388704.0,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,37,742,412800.0,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,283,2039.28,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,342,388704.0,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,27,762,425760.0,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,283,2039.28,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,342,388704.0,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,28,786,439200.0,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,282,2039.28,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,342,388704.0,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,35,815,456000.0,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,282,2039.28,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,342,388704.0,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,21,831,466080.0,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,283,2046.24,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,343,389064.0,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,34,860,482400.0,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,283,2046.24,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,343,389064.0,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,22,877,492960.0,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,284,2053.2,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1391443.2,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,343,389064.0,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2025-12-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,27,896,505920.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,281,1956.24,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3329,1390296.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,343,123480.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-travel-eu-prod,Fintech US,Travel,Global Roaming,0,18,6720.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,3,0.0,
2026-01-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,15,907,434880.0,
2026-01-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,213,76680.0,
2026-01-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,282,1965.0,
2026-01-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3331,1391236.8,
2026-01-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,3,346,124560.0,
2026-01-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,19,7934.4,
